Paper_ID,DOI,Journal,Year,Polymer_type,Polymer_MW_kDa,Solvent_system,Solvent_ratio,Fiber_diameter_nm_std,Solvent_density_gmL,c_star_wt_pct,Polymer_conc_wt,intrinsic_viscosity_dLg,c_over_cstar,Solvent_ST_mNm,Solvent_BP_C,Air_pressure_bar_std,Feed_rate_mLh_std,Working_distance_cm,log_diameter
Lorente2022,10.3390/polym14071299,Polymers,2022,PEO,100,chloroform,NR,288.0,1.489,0.6763870580492501,10.0,0.9929102934053522,14.784434268805695,27.14,61.2,2.0,30.0,15.0,5.662960480135946
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,394.4,1.049,24.202408080018515,27.0,0.0393881816788111,1.115591469688967,27.1,118.1,5.2,3.6,60.0,5.97736562272848
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,786.2,1.049,24.202408080018515,30.0,0.0393881816788111,1.239546077432186,27.1,118.1,4.8,3.6,60.0,6.66721121298776
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,174.6,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.8,3.6,60.0,5.162497643405501
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,187.1,1.049,24.202408080018515,23.0,0.0393881816788111,0.950318659364676,27.1,118.1,3.8,3.6,60.0,5.231643233280044
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,340.6,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,5.2,2.4,60.0,5.830708768228588
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,185.6,1.049,24.202408080018515,23.0,0.0393881816788111,0.950318659364676,27.1,118.1,4.5,4.8,60.0,5.2235938203521
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,568.1,1.049,24.202408080018515,27.0,0.0393881816788111,1.115591469688967,27.1,118.1,4.5,4.8,60.0,6.342297459563081
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,571.1,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,6.2,2.4,60.0,6.347564325670818
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,528.5,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,5.5,2.4,60.0,6.270042805310292
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,280.0,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.8,2.4,60.0,5.634789603169249
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,349.0,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.1,2.4,60.0,5.855071922202427
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,373.1,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,3.4,2.4,60.0,5.921846480227112
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,478.0,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,2.8,2.4,60.0,6.169610732491456
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,480.6,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.8,6.0,60.0,6.175035323302368
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,400.3,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.8,4.8,60.0,5.992214265998528
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,366.5,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.8,3.6,60.0,5.903998521326706
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,272.3,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.8,2.4,60.0,5.606904399679714
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,238.9,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.5,3.6,60.0,5.476045054331764
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,531.8,1.049,24.202408080018515,27.0,0.0393881816788111,1.115591469688967,27.1,118.1,4.5,2.4,60.0,6.276267478808919
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,279.7,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.5,3.6,60.0,5.633717600207914
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,221.1,1.049,24.202408080018515,23.0,0.0393881816788111,0.950318659364676,27.1,118.1,5.2,3.6,60.0,5.3986150878634005
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,260.8,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,4.5,3.6,60.0,5.563753830052498
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,367.4,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,5.2,4.8,60.0,5.906451172781026
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,222.2,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,3.8,2.4,60.0,5.40357787720553
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,311.6,1.049,24.202408080018515,25.0,0.0393881816788111,1.032955064526821,27.1,118.1,3.8,4.8,60.0,5.741720313996593
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,220.7,1.049,24.202408080018515,23.0,0.0393881816788111,0.950318659364676,27.1,118.1,4.5,2.4,60.0,5.396804313262691
Liu2016,10.1111/1750-3841.13537,Journal of Food Science,2016,Zein,22,acetic_acid,NR,642.2,1.049,24.202408080018515,27.0,0.0393881816788111,1.115591469688967,27.1,118.1,3.8,3.6,60.0,6.464899781655413
Penconek2023,10.3390/pr11082310,Processes,2023,PEO,900,water,NR,267.0,1.0,0.18145996786408969,6.0,5.51085736303548,33.06514417821288,72.0,100.0,0.5,0.48,15.0,5.58724865840025
Penconek2023,10.3390/pr11082310,Processes,2023,PEO,900,water,NR,306.0,1.0,0.18145996786408969,5.0,5.51085736303548,27.5542868151774,72.0,100.0,0.5,0.48,15.0,5.723585101952381
Penconek2023,10.3390/pr11082310,Processes,2023,PEO,900,water,NR,402.0,1.0,0.18145996786408969,10.0,5.51085736303548,55.1085736303548,72.0,100.0,0.5,0.48,15.0,5.996452088619021
Penconek2023,10.3390/pr11082310,Processes,2023,PEO,900,water,NR,257.0,1.0,0.18145996786408969,7.0,5.51085736303548,38.57600154124836,72.0,100.0,0.5,0.48,15.0,5.54907608489522
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PCL,105,chloroform,NR,314.0,1.489,0.5443475913394053,8.0,1.233755201544597,14.69649196079924,27.14,61.2,2.7579,7.2,12.0,5.749392985908253
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PCL,105,chloroform,NR,472.0,1.489,0.5443475913394053,8.0,1.233755201544597,14.69649196079924,27.14,61.2,2.7579,7.2,12.0,6.156978985585555
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PCL,105,chloroform,NR,294.0,1.489,0.5443475913394053,8.0,1.233755201544597,14.69649196079924,27.14,61.2,2.7579,7.2,12.0,5.683579767338681
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PCL,105,chloroform,NR,322.0,1.489,0.5443475913394053,8.0,1.233755201544597,14.69649196079924,27.14,61.2,2.7579,7.2,12.0,5.7745515455444085
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PCL,105,chloroform,NR,279.0,1.489,0.5443475913394053,8.0,1.233755201544597,14.69649196079924,27.14,61.2,2.7579,7.2,12.0,5.631211781821365
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PCL,105,chloroform,NR,369.0,1.489,0.5443475913394053,8.0,1.233755201544597,14.69649196079924,27.14,61.2,2.7579,7.2,12.0,5.910796644040527
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PCL,105,chloroform,NR,328.0,1.489,0.5443475913394053,8.0,1.233755201544597,14.69649196079924,27.14,61.2,2.7579,7.2,12.0,5.793013608384144
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PCL,105,chloroform,NR,344.0,1.489,0.5443475913394053,8.0,1.233755201544597,14.69649196079924,27.14,61.2,2.7579,7.2,12.0,5.840641657373398
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PLA,40,chloroform,NR,1277.0,1.489,0.5385239297617883,8.0,1.2470971764622178,14.85542156601794,27.14,61.2,2.7579,7.2,12.0,7.152268856032539
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PLA,40,chloroform,NR,644.0,1.489,0.5385239297617883,8.0,1.2470971764622178,14.85542156601794,27.14,61.2,2.7579,7.2,12.0,6.467698726104354
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PLA,40,chloroform,NR,515.0,1.489,0.5385239297617883,8.0,1.2470971764622178,14.85542156601794,27.14,61.2,2.7579,7.2,12.0,6.244166900663736
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PLA,40,chloroform,NR,967.0,1.489,0.5385239297617883,8.0,1.2470971764622178,14.85542156601794,27.14,61.2,2.7579,7.2,12.0,6.874198495453294
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PLA,40,chloroform,NR,585.0,1.489,0.5385239297617883,8.0,1.2470971764622178,14.85542156601794,27.14,61.2,2.7579,7.2,12.0,6.371611847231857
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PLA,40,chloroform,NR,734.0,1.489,0.5385239297617883,8.0,1.2470971764622178,14.85542156601794,27.14,61.2,2.7579,7.2,12.0,6.598509028614515
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PLA,40,chloroform,NR,535.0,1.489,0.5385239297617883,8.0,1.2470971764622178,14.85542156601794,27.14,61.2,2.7579,7.2,12.0,6.282266746896006
Souza2024,10.1021/acsapm.4c01273,ACS Applied Polymer Materials,2024,PLA,40,chloroform,NR,519.0,1.489,0.5385239297617883,8.0,1.2470971764622178,14.85542156601794,27.14,61.2,2.7579,7.2,12.0,6.251903883165888
Tomecka2017,10.1016/j.msec.2017.02.055,Materials Science and Engineering C,2017,PLLA,200,chloroform/acetone,3:1 v/v,178.0,1.31275,0.1886555447124952,5.0,4.03783342804286,26.503329163316325,26.22,59.925,1.0,30.0,30.0,5.181783550292085
Tomecka2017,10.1016/j.msec.2017.02.055,Materials Science and Engineering C,2017,PU,150,THF,NR,367.0,0.889,1.8035437041261627,8.0,0.6236940030909509,4.435711749982843,26.4,66.0,1.0,30.0,30.0,5.905361848054571
Raimundo2022,10.1016/j.ijhydene.2022.05.253,International Journal of Hydrogen Energy,2022,PVP,1300,methanol,NR,1100.0,0.791,0.4741711582397406,6.6,2.666173345198204,13.919024565941744,22.5,64.7,4.1,3.0,60.0,7.003065458786462
Yang2025b,10.3390/ma18102303,Materials,2025,PA66,30,formic_acid,NR,590.0,1.22,0.7028265478497452,26.0,1.166250952891973,36.993480225733375,37.67,100.8,1.75,4.5,50.0,6.380122536899765
Selvam2026,10.1021/acssuschemeng.5c13803,ACS Sustainable Chemistry & Engineering,2026,RSF,660,formic_acid,NR,306.6,1.22,0.6588250677763366,10.0,1.2441422939690117,15.178535986421942,37.67,100.8,5.1711,6.0,25.0,5.725543966437714
Scaffaro2024,10.1177/15280837241295749,Journal of Industrial Textiles,2024,PVA,93,water,NR,1000.0,1.0,1.1646936823677793,12.0,0.8585948521391796,10.303138225670156,72.0,100.0,5.0,45.0,20.0,6.907755278982137
Scaffaro2024,10.1177/15280837241295749,Journal of Industrial Textiles,2024,PVA,93,water,NR,1500.0,1.0,1.1646936823677793,12.0,0.8585948521391796,10.303138225670156,72.0,100.0,5.0,45.0,20.0,7.313220387090301
Scaffaro2024,10.1177/15280837241295749,Journal of Industrial Textiles,2024,PVA,93,water,NR,800.0,1.0,1.1646936823677793,12.0,0.8585948521391796,10.303138225670156,72.0,100.0,5.0,45.0,20.0,6.684611727667927
Scaffaro2024,10.1177/15280837241295749,Journal of Industrial Textiles,2024,PVA,93,water,NR,1000.0,1.0,1.1646936823677793,12.0,0.8585948521391796,10.303138225670156,72.0,100.0,5.0,45.0,20.0,6.907755278982137
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,126,chloroform,NR,399.0,1.489,0.8326448491205188,10.0,0.8065763848447902,12.009922370338928,27.14,61.2,1.4,7.2,40.0,5.988961416889864
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,126,chloroform,NR,340.0,1.489,0.8326448491205188,10.0,0.8065763848447902,12.009922370338928,27.14,61.2,1.4,7.2,40.0,5.828945617610208
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,126,chloroform,NR,306.0,1.489,0.8326448491205188,10.0,0.8065763848447902,12.009922370338928,27.14,61.2,1.4,7.2,40.0,5.723585101952381
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,126,chloroform,NR,379.0,1.489,0.8326448491205188,10.0,0.8065763848447902,12.009922370338928,27.14,61.2,1.4,7.2,40.0,5.937536205082426
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,126,chloroform,NR,380.0,1.489,0.8326448491205188,10.0,0.8065763848447902,12.009922370338928,27.14,61.2,1.4,7.2,40.0,5.940171252720432
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,126,chloroform,NR,330.0,1.489,0.8326448491205188,10.0,0.8065763848447902,12.009922370338928,27.14,61.2,1.4,7.2,40.0,5.799092654460526
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,191.0,1.0441,4.004620464392592,12.0,0.2391644039497095,2.9965386499667,31.59,116.29,3.0,10.0,45.0,5.25227342804663
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,250.1,1.0441,4.004620464392592,15.0,0.2391644039497095,3.745673312458376,31.59,116.29,1.0,10.0,45.0,5.521860837883573
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,241.1,1.0441,4.004620464392592,15.0,0.2391644039497095,3.745673312458376,31.59,116.29,2.0,10.0,45.0,5.485211785187126
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,229.6,1.0441,4.004620464392592,15.0,0.2391644039497095,3.745673312458376,31.59,116.29,3.0,10.0,45.0,5.436338664445412
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,173.2,1.0441,4.004620464392592,12.0,0.2391644039497095,2.9965386499667,31.59,116.29,1.0,10.0,45.0,5.154446996128335
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,168.8,1.0441,4.004620464392592,12.0,0.2391644039497095,2.9965386499667,31.59,116.29,2.0,10.0,45.0,5.128714582161857
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,93.9,1.0441,4.004620464392592,9.0,0.2391644039497095,2.247403987475025,31.59,116.29,3.0,10.0,45.0,4.542230386214217
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,102.6,1.0441,4.004620464392592,9.0,0.2391644039497095,2.247403987475025,31.59,116.29,1.0,10.0,45.0,4.630837932736669
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,50,acetic_acid/water,9:1,100.7,1.0441,4.004620464392592,9.0,0.2391644039497095,2.247403987475025,31.59,116.29,2.0,10.0,45.0,4.612145799724517
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,149.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,2.0,22.5,20.0,5.003946305945459
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,169.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,2.0,15.0,22.5,5.1298987149230735
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,226.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,2.0,7.5,20.0,5.420534999272286
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,174.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,2.0,22.5,25.0,5.159055299214529
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,154.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,2.0,7.5,25.0,5.0369526024136295
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,200.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,3.0,22.5,22.5,5.298317366548036
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,214.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,1.0,22.5,22.5,5.365976015021851
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,218.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,3.0,7.5,22.5,5.384495062789089
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,178.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,1.0,7.5,22.5,5.181783550292085
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,199.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,3.0,15.0,25.0,5.293304824724492
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,218.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,1.0,15.0,25.0,5.384495062789089
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,185.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,3.0,15.0,20.0,5.220355825078324
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,198.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,1.0,15.0,20.0,5.288267030694535
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,195.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,2.0,15.0,22.5,5.272999558563747
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,145.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,2.2,22.5,20.0,4.976733742420574
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,35,chloroform/acetone,8:2 v/v,183.0,1.348,8.053584006605274,10.0,0.0921129973938117,1.241683204868583,26.404000000000003,60.18000000000001,2.0,15.0,22.5,5.209486152841421
Ozcan2023,10.1007/s10924-023-02761-w,J_Polym_Environ,2023,PLA,75,chloroform,NR,109.3,1.489,0.3403408488428953,5.0,1.9732914063844191,14.691154520532002,27.14,61.2,1.5,7.2,30.0,4.694096395182493
Ozcan2023,10.1007/s10924-023-02761-w,J_Polym_Environ,2023,PLA,75,chloroform,NR,71.2,1.489,0.3403408488428953,5.0,1.9732914063844191,14.691154520532002,27.14,61.2,1.5,7.2,30.0,4.26549281841793
Ozcan2023,10.1007/s10924-023-02761-w,J_Polym_Environ,2023,PLA,75,chloroform,NR,79.1,1.489,0.3403408488428953,5.0,1.9732914063844191,14.691154520532002,27.14,61.2,1.5,7.2,30.0,4.370712874773608
Ozcan2023,10.1007/s10924-023-02761-w,J_Polym_Environ,2023,PLA,75,chloroform,NR,78.9,1.489,0.3403408488428953,5.0,1.9732914063844191,14.691154520532002,27.14,61.2,1.5,7.2,30.0,4.368181227851829
Ozcan2023,10.1007/s10924-023-02761-w,J_Polym_Environ,2023,PLA,75,chloroform,NR,92.7,1.489,0.3403408488428953,5.0,1.9732914063844191,14.691154520532002,27.14,61.2,1.5,7.2,30.0,4.529368472571809
Ozcan2023,10.1007/s10924-023-02761-w,J_Polym_Environ,2023,PLA,75,chloroform,NR,63.2,1.489,0.3403408488428953,5.0,1.9732914063844191,14.691154520532002,27.14,61.2,1.5,7.2,30.0,4.146304301152812
Ozcan2023,10.1007/s10924-023-02761-w,J_Polym_Environ,2023,PLA,75,chloroform,NR,58.2,1.489,0.3403408488428953,5.0,1.9732914063844191,14.691154520532002,27.14,61.2,1.5,7.2,30.0,4.063885354737392
KramarCA_preprint,10.2139/ssrn.4229841,SSRN_preprint,2022,CA,30,acetone/acetic_acid,70:30,843.0,0.8634999999999999,5.052307642719428,12.0,0.2292175522738496,2.375152276661629,24.552,74.69999999999999,1.0,15.0,15.0,6.736966958001855
KramarCA_preprint,10.2139/ssrn.4229841,SSRN_preprint,2022,CA,30,acetone/acetic_acid,70:30,1800.0,0.8634999999999999,5.052307642719428,14.0,0.2292175522738496,2.771010989438568,24.552,74.69999999999999,1.0,7.5,15.0,7.495541943884256
KramarCA_preprint,10.2139/ssrn.4229841,SSRN_preprint,2022,CA,30,DMF/acetone,10:90,1000.0,0.8,5.4533345618602816,14.0,0.2292175522738496,2.567236585467116,24.79,65.79,1.0,7.5,15.0,6.907755278982137
KramarCA_preprint,10.2139/ssrn.4229841,SSRN_preprint,2022,CA,30,DMF/acetone,10:90,683.0,0.8,5.4533345618602816,12.0,0.2292175522738496,2.200488501828956,24.79,65.79,1.0,15.0,15.0,6.52649485957079
Zhang2023_PA66BN,10.1002/app.53977,J_Appl_Polym_Sci,2023,PA66,30,formic_acid,NR,580.0,1.22,0.7028265478497452,27.5,1.166250952891973,39.127719469525686,37.67,100.8,1.5,4.5,50.0,6.363028103540465
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,327.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,1.5,3.0,15.0,5.7899601708972535
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,618.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,1.5,9.0,15.0,6.42648845745769
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,694.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,1.5,9.0,15.0,6.542471960506805
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,486.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,1.5,12.0,15.0,6.186208623900494
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,525.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,1.5,6.0,15.0,6.263398262591624
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,543.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,1.0,9.0,15.0,6.297109319933935
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,375.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,2.0,9.0,15.0,5.926926025970411
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,505.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,1.5,9.0,15.0,6.22455842927536
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,684.0,0.789,2.932081593431553,8.0,0.4322618871793064,2.728437031875782,22.39,78.4,1.5,9.0,15.0,6.52795791762255
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,550.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,0.5,9.0,15.0,6.309918278226516
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,517.0,0.789,2.932081593431553,5.0,0.4322618871793064,1.705273144922364,22.39,78.4,1.5,9.0,15.0,6.248042874508429
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,135,ethanol,NR,503.0,0.789,2.932081593431553,2.0,0.4322618871793064,0.682109257968945,22.39,78.4,1.5,9.0,15.0,6.220590170099739
Barros2024,10.1016/j.postharvbio.2024.112993,Postharvest Biology and Technology,2024,PLA,66,chloroform,NR,184.0,1.489,0.3736299889137797,12.0,1.7974779653413822,32.117336284719817,27.14,61.2,2.4132,5.0,30.0,5.214935757608986
Barros2024,10.1016/j.postharvbio.2024.112993,Postharvest Biology and Technology,2024,PLA,66,chloroform,NR,157.0,1.489,0.3736299889137797,12.0,1.7974779653413822,32.117336284719817,27.14,61.2,2.4132,5.0,30.0,5.056245805348308
OliveiraFilho2024b,10.1016/j.foodchem.2024.140057,Food_Chemistry,2024,PCL,50,acetic_acid,NR,371.0,1.049,1.3843945495769264,25.0,0.6885962147220406,18.058435731085511,27.1,118.1,1.379,7.0,25.0,5.916202062607435
OliveiraFilho2024b,10.1016/j.foodchem.2024.140057,Food_Chemistry,2024,PCL,50,acetic_acid,NR,261.0,1.049,1.3843945495769264,25.0,0.6885962147220406,18.058435731085511,27.1,118.1,1.379,7.0,25.0,5.564520407322694
